ECODISTRIC,PROVINCE,YEAR,ANCOARSE,ANMED,ANFINE,PERCOARSE,PERMED,PERFINE,PERCAC,PERCAM,PERCAF,PERCPC,PERCPM,PERCPF
460,NF,2001,0,8.999,0,0,68,0,0,100,0,0,100,0
461,NF,2001,0,267.669,0,0,954,0,0,100,0,0,100,0
462,NF,2001,0,13.001,0,0,103,0,0,100,0,0,100,0
463,NF,2001,0,92.001,0,0,1025.001,0,0,100,0,0,100,0
466,NF,2001,22,206.552,0,65,1161.999,0,10,90,0,5,95,0
468,NF,2001,0,20.8,0,0,211,0,0,100,0,0,100,0
471,NF,2001,38,119.039,0,211,597,0,24,76,0,26,74,0
475,NF,2001,0,413.68,0,0,2368,0,0,100,0,0,100,0
477,NF,2001,10.67,0,0,170,0,0,100,0,0,100,0,0
478,QC,2001,997,1252.599,0,3158,3897.8,0,44,56,0,45,55,0
479,QC,2001,5412.656,31312.784,5507.12,13627.511,81226.184,10249.3,13,74,13,13,77,10
481,QC,2001,0,5904,0,0,10421,0,0,100,0,0,100,0
482,QC,2001,14411.46,15562.439,0,80520,69848.799,0,48,52,0,54,46,0
483,QC,2001,10133.3,26902.5,607.2,47722.325,72580.776,1697.901,27,71,2,39,59,1
484,NB,2001,0,138,0,0,442,0,0,100,0,0,100,0
484,QC,2001,368,3366.97,0,1660,7987,0,10,90,0,17,83,0
485,NB,2001,351.4,409.6,0,1454.2,1175.8,0,46,54,0,55,45,0
486,NB,2001,854.6,6235.4,0,528.09,5192.91,0,12,88,0,9,91,0
487,NB,2001,310.438,590.561,0,1185.316,2873.684,0,34,66,0,29,71,0
487,QC,2001,32.356,1692.644,0,72.676,4027.322,0,2,98,0,2,98,0
488,NB,2001,37.333,360.667,0,93.333,886.667,0,9,91,0,10,90,0
489,NB,2001,198,927,0,450,1487,0,18,82,0,23,77,0
490,NB,2001,300,715,0,993.278,900.722,0,30,70,0,52,48,0
493,NB,2001,1581.981,18779.504,1198.516,2028.399,15000.247,666.355,7,87,6,11,85,4
494,NB,2001,0,15077.998,0,0,14549.001,0,0,100,0,0,100,0
495,NB,2001,207.5,503.5,0,1287.49,2308.51,0,29,71,0,36,64,0
496,NB,2001,2400.603,409.6,193.8,18176.741,3214.66,1577.6,80,14,6,79,14,7
497,NB,2001,109.5,581.5,0,1057.798,2943.202,0,16,84,0,26,74,0
498,NB,2001,315,0,0,1851,0,0,100,0,0,100,0,0
499,NB,2001,418.36,237.29,12.35,1523.76,2914.09,85.15,63,36,2,34,64,2
500,NB,2001,4434.96,124.042,194,11563.543,267.859,880.6,93,3,4,91,2,7
501,NB,2001,611.65,1370.35,0,1656.437,3941.564,0,31,69,0,30,70,0
502,NB,2001,459.128,756.871,0,1287.899,3077.103,0,38,62,0,30,70,0
503,NB,2001,1485.389,1596.611,18,9344.999,14312.005,132,48,52,1,39,60,1
504,NB,2001,1060,480,0,7540.999,290,0,69,31,0,96,4,0
504,NS,2001,4776.639,1675.862,0,21543.382,8304.621,0,74,26,0,72,28,0
505,NB,2001,266,766,0,1010,5097,0,26,74,0,17,83,0
506,NB,2001,25,408,0,801.96,1658.04,0,6,94,0,33,67,0
507,NB,2001,176.001,1105,0,1855,7230.5,0,14,86,0,20,80,0
507,NS,2001,4138.888,1954.791,0,8211.311,4572.811,0,68,32,0,64,36,0
508,NB,2001,287.001,0,0,1000.999,0,0,100,0,0,100,0,0
509,NS,2001,306,1919.998,0,597,4014.999,0,14,86,0,13,87,0
510,NS,2001,132.9,79.75,0,202,198,0,62,38,0,51,50,0
511,NS,2001,0,101.998,0,0,123,0,0,100,0,0,100,0
512,NS,2001,0,2551.522,0,0,4460,0,0,100,0,0,100,0
513,NS,2001,156.805,414.774,0,392.966,1265.033,0,27,73,0,24,76,0
514,NS,2001,8.69,0,0,25,0,0,100,0,0,100,0,0
516,NS,2001,383.613,908.298,0,1782.609,2285.39,0,30,70,0,44,56,0
517,NS,2001,683.12,4705.714,0,3232.845,23486.157,0,13,87,0,12,88,0
518,NS,2001,10014.105,5022.59,0,15089.339,11763.213,0,67,33,0,56,44,0
519,NS,2001,0,314,0,0,856,0,0,100,0,0,100,0
520,NS,2001,10.583,396.416,0,84.167,2392.833,0,3,97,0,3,97,0
521,NS,2001,0,24,0,0,796,0,0,100,0,0,100,0
522,NS,2001,131.238,420.679,0,930.61,3521.393,0,24,76,0,21,79,0
523,NS,2001,208.687,981.84,0,740.289,3945.711,0,18,82,0,16,84,0
524,NS,2001,2,32,0,233,108,0,6,94,0,68,32,0
525,NS,2001,544.525,1947.14,0,1803.867,6955.136,0,22,78,0,21,79,0
527,NS,2001,82.6,915.396,0,233.305,2150.698,0,8,92,0,10,90,0
528,NS,2001,1716.245,1436.537,0,1648.653,1626.346,0,54,46,0,50,50,0
529,NS,2001,0,617.002,0,0,568,0,0,100,0,0,100,0
530,NS,2001,37.333,1437.671,0,98,1661,0,3,97,0,6,94,0
531,NS,2001,574.033,1963.25,0,799.671,3968.33,0,23,77,0,17,83,0
534,PE,2001,17288.507,5136.496,0,15657.158,4212.843,0,77,23,0,79,21,0
535,PE,2001,20232,0,0,14467,0,0,100,0,0,100,0,0
536,PE,2001,43022.003,2391,0,39898.833,2458.167,0,95,5,0,94,6,0
537,PE,2001,20979.556,513.446,0,25970.887,629.112,0,98,2,0,98,2,0
538,PE,2001,6233,0,0,3981,0,0,100,0,0,100,0,0
539,QC,2001,39,398.21,70.98,182.664,754.336,240,8,78,14,16,64,20
540,QC,2001,181049.666,98505.376,73948.383,211902.074,76168.63,71335.902,51,28,21,59,21,20
541,ON,2001,0,13498.85,2262.15,1531.266,4451.486,1383.25,0,86,14,21,60,19
541,QC,2001,140129.978,41218.942,271353.5,61348.782,16496.363,93845.854,31,9,60,36,10,55
542,ON,2001,0,644.882,11485.437,3483.561,2455.955,41851.483,0,5,95,7,5,88
543,ON,2001,5252,30157.684,12232.786,9269.021,29608.466,14601.914,11,63,26,17,55,27
543,QC,2001,0,203,953,0,883,3046.4,0,18,82,0,22,78
544,ON,2001,2255.45,52138.823,13314.929,5517.784,35008.859,8304.361,3,77,20,11,72,17
545,ON,2001,2901.71,11950.62,10326.973,8090.441,10994.067,13877.494,12,47,41,25,33,42
546,ON,2001,0,30314.676,6589.288,0,39047.287,9113.711,0,82,18,0,81,19
546,QC,2001,0,257,0,0,402,0,0,100,0,0,100,0
547,ON,2001,4458.832,18932.414,13861.338,18846.694,31629.655,36255.943,12,51,37,22,36,42
548,QC,2001,366.96,0,0,387,0,0,100,0,0,100,0,0
549,ON,2001,0,533.732,4519.388,0,1429.37,16695.632,0,11,89,0,8,92
550,ON,2001,992.979,3426.279,1398.824,7193.225,38805.41,9758.405,17,59,24,13,70,18
551,ON,2001,26479.971,59588.749,40204.683,51755.748,57386.016,75723.238,21,47,32,28,31,41
552,ON,2001,23105.908,3777.83,0,77702.371,27092.462,0,86,14,0,74,26,0
553,ON,2001,57618.308,94785.707,16696.197,66861.316,83622.09,19568.736,34,56,10,39,49,12
554,ON,2001,14485.879,3227.301,0,43402.757,5987.244,0,82,18,0,88,12,0
555,ON,2001,7621.748,5111.8,15124.24,18001.484,24151.986,33157.007,27,18,54,24,32,44
556,ON,2001,19851.072,90927.544,1834.863,45136.595,108097.212,2337.187,18,81,2,29,69,2
557,ON,2001,10097.575,270445.264,0,4485.25,99511.749,0,4,96,0,4,96,0
558,ON,2001,14608.206,207181.868,804.131,17657.203,105533.31,376.49,7,93,0,14,85,0
559,ON,2001,0,310.4,0,0,0,0,0,100,0,,,
560,ON,2001,23731.035,59846.026,0,15505.091,28731.911,0,28,72,0,35,65,0
561,ON,2001,713.712,21124.682,2480,445.312,9920.673,1139.889,3,87,10,4,86,10
562,ON,2001,0,24786.336,11498.666,0,15505.778,8030.222,0,68,32,0,66,34
563,ON,2001,0,115,0,0,180,0,0,100,0,0,100,0
564,ON,2001,10777.962,63764.003,20641.555,14221.703,27884.165,14844.714,11,67,22,25,49,26
565,ON,2001,90841.128,208563.38,85818.492,15647.594,45983.798,15057.608,24,54,22,20,60,20
566,ON,2001,184.75,11458.198,8063.45,139.25,4356.751,3449.2,1,58,41,2,55,43
567,ON,2001,7050.556,160644.216,19810.228,2116.945,45207.137,6003.921,4,86,11,4,85,11
568,ON,2001,77140.951,8985.248,294.8,15747.063,1791.436,56.5,89,10,0,89,10,0
569,ON,2001,3487.179,24549.026,81124.801,1161.194,11432.724,47272.08,3,22,74,2,19,79
570,ON,2001,11117.117,222281.784,54528.502,1080.159,30051.984,6818.859,4,77,19,3,79,18
571,ON,2001,9944.222,2058.333,2744.444,1609.778,254.667,339.555,67,14,19,73,12,15
572,ON,2001,3298.379,15755.933,3367.552,641.662,2433.813,857.524,15,70,15,16,62,22
581,BC,2001,70,2225.08,0,206,6593,0,3,97,0,3,97,0
583,AB,2001,0,48.578,72.421,0,85.632,128.368,0,40,60,0,40,60
583,BC,2001,0,3061.211,1078.129,0,8252.778,1861.223,0,74,26,0,82,18
584,AB,2001,0,0,956,0,0,1703,0,0,100,0,0,100
585,BC,2001,625.167,21066.105,0.312,2168.5,65181.874,1.625,3,97,0,3,97,0
586,AB,2001,7450.895,61912.372,27209.633,4885.176,26917.208,16906.614,8,64,28,10,55,35
587,AB,2001,19455.329,1126.35,0,10185.299,696.45,0,95,5,0,94,6,0
588,AB,2001,3255.342,8110.212,80787.536,4165.379,8558.159,53495.361,4,9,88,6,13,81
589,AB,2001,701.652,2280.368,0,302.588,983.412,0,24,76,0,24,76,0
590,AB,2001,0,20227.973,36706.406,0,14603.866,47320.134,0,36,64,0,24,76
591,AB,2001,219,2056.335,100263.834,273.1,1849,107438.999,0,2,98,0,2,98
591,BC,2001,13814.404,61682.681,15264.884,35218.82,155600.725,28520.154,15,68,17,16,71,13
592,AB,2001,887.594,17201.419,83798.449,1123.412,24070.502,91311.084,1,17,82,1,21,78
593,AB,2001,0,5883.912,75296.088,0,3861.588,50264.41,0,7,93,0,7,93
594,AB,2001,0,0,41378.999,0,0,52784,0,0,100,0,0,100
595,AB,2001,0,3305.411,66465.588,0,1541.882,40934.118,0,5,95,0,4,96
596,AB,2001,7344.735,38110.52,44634.933,4726.179,24380.805,28448.615,8,42,50,8,42,49
597,AB,2001,1182.6,14775.399,23039,1723.6,20996.6,26811.999,3,38,59,3,42,54
598,AB,2001,0,1322.3,68890.696,0,1188.6,70776.399,0,2,98,0,2,98
599,AB,2001,0,5745,56910.001,0,4076,43127,0,9,91,0,9,91
600,AB,2001,1627.033,184.293,1323.333,2797.571,456.529,3398,52,6,42,42,7,51
609,AB,2001,0,0,223,0,0,521,0,0,100,0,0,100
610,AB,2001,834.517,8153.769,19044.343,781.989,17580.249,50884.761,3,29,68,1,25,73
610,BC,2001,0,0,0,0,2,0,,,,0,100,0
611,AB,2001,164.75,860.85,2921.4,173.25,1137.6,4203.15,4,22,74,3,21,76
612,AB,2001,0,4262.633,1104.027,0,11821.231,3182.77,0,79,21,0,79,21
615,AB,2001,2768.683,10077.918,0,6645.161,21583.59,0,22,78,0,24,76,0
616,AB,2001,10793.224,2608.536,0,11593.036,5748.964,0,81,19,0,67,33,0
617,AB,2001,1101.142,3351.857,1029,2893.142,7321.857,2180,20,61,19,23,59,18
618,AB,2001,1121.956,7904.409,669.56,1210.051,7411.294,1104.75,12,82,7,12,76,11
618,BC,2001,300.274,3861.437,985.548,1320.95,16404.613,4597.437,6,75,19,6,73,21
619,AB,2001,0,468,0,0,768,0,0,100,0,0,100,0
622,AB,2001,1948.007,6471.952,0,6446.839,22438.162,0,23,77,0,22,78,0
623,AB,2001,2494.386,12821.496,2270.856,10167.024,50084.333,13695.646,14,73,13,14,68,19
625,AB,2001,19.666,39.333,0,98.667,197.333,0,33,67,0,33,67,0
626,AB,2001,0,929.001,0,0,4286,0,0,100,0,0,100,0
629,AB,2001,230.2,2299.45,536.242,668.7,9455.421,2267.778,8,75,17,5,76,18
630,AB,2001,80.625,2484.604,55.112,276.375,23286.626,186,3,95,2,1,98,1
631,AB,2001,0,1482.1,148.9,0,4750.5,482.5,0,91,9,0,91,9
647,SK,2001,1089.237,217.763,0,2241.329,462.671,0,83,17,0,83,17,0
650,AB,2001,115.107,2444.671,330.97,1056.5,10292.869,1124.632,4,85,11,8,83,9
652,SK,2001,44.118,342.881,0,82.368,640.632,0,11,89,0,11,89,0
657,SK,2001,361.237,3523.265,0,544.065,6853.934,0,9,91,0,7,93,0
658,SK,2001,1578.01,802.94,0,553.572,281.428,0,66,34,0,66,34,0
660,SK,2001,810.062,11726.688,0,1201.984,15460.015,0,6,94,0,7,93,0
661,SK,2001,43.006,3386.994,0,78.272,6748.728,0,1,99,0,1,99,0
662,SK,2001,68.8,275.2,0,25.4,101.6,0,20,80,0,20,80,0
667,MB,2001,0,273,0,0,422,0,0,100,0,0,100,0
669,MB,2001,0,16000.849,0,0,14393,0,0,100,0,0,100,0
669,SK,2001,0,0,897,0,0,411,0,0,100,0,0,100
672,SK,2001,6384.629,4908.516,355.405,4930.401,3257.862,237.735,55,42,3,59,39,3
677,MB,2001,0,0,3896,0,0,5488,0,0,100,0,0,100
678,AB,2001,4043.84,84563.73,4069.451,8089.077,166969.078,7547.471,4,91,4,4,91,4
679,AB,2001,0,11228.77,0,0,32388,0,0,100,0,0,100,0
680,AB,2001,3601.859,59102.661,0,7602.791,118146.999,0,6,94,0,6,94,0
680,SK,2001,1694.682,23291.267,0,4678.501,39003.499,0,7,93,0,11,89,0
681,AB,2001,2706.2,73854.34,20502.41,2623.53,58413.421,14048.44,3,76,21,3,78,19
682,SK,2001,4539.841,5497.209,3430.801,7579.633,12856.908,2050.46,34,41,25,34,57,9
683,AB,2001,40865.77,19095.999,0,38548,9601,0,68,32,0,80,20,0
684,AB,2001,362.294,60287.933,18919.489,1665.784,171492.278,66593.138,0,76,24,1,72,28
685,SK,2001,931.465,25594.085,13421,1202.188,35677.733,11787.082,2,64,34,2,73,24
686,AB,2001,0,10588.39,0,0,21739,0,0,100,0,0,100,0
686,SK,2001,54.162,1918.837,0,157.429,5579.569,0,3,97,0,3,97,0
687,AB,2001,2740.5,9515.7,0,4528.818,14180.351,0,22,78,0,24,76,0
687,SK,2001,9508.134,95526.866,0,10100.216,79715.782,0,9,91,0,11,89,0
688,AB,2001,0,59483.501,0,0,58208.601,0,0,100,0,0,100,0
689,SK,2001,3047.616,44769.893,0,4713.836,25351.166,0,6,94,0,16,84,0
690,SK,2001,3627.751,42073.645,0,3713.594,37191.407,0,8,92,0,9,91,0
691,SK,2001,16237.034,1554.268,0,7753.62,255.385,0,91,9,0,97,3,0
692,AB,2001,25.813,20141.801,6841.91,186.48,89707.16,41997.177,0,75,25,0,68,32
693,SK,2001,11145.794,112741.205,0,11890.209,28434.792,0,9,91,0,29,71,0
694,SK,2001,38633.532,40514.788,20181.684,14056.932,11042.601,5003.468,39,41,20,47,37,17
695,SK,2001,29144.382,15968.618,0,21719.984,13645.015,0,65,35,0,61,39,0
696,SK,2001,68105.133,94998.81,0,38964.624,37323.373,0,42,58,0,51,49,0
697,SK,2001,0,7627.911,41057.087,0,3013.682,16258.316,0,16,84,0,16,84
698,SK,2001,31176.253,21821.245,0,8564.598,8038.401,0,59,41,0,52,48,0
699,SK,2001,0,34633,0,0,25783,0,0,100,0,0,100,0
700,SK,2001,0,9845.914,30776.135,0,7491.88,11137.12,0,24,76,0,40,60
701,SK,2001,60910.609,14828.794,0,37459.677,4601.327,0,80,20,0,89,11,0
702,SK,2001,8381.982,194506.212,18415.805,3903.231,28370.676,528.087,4,88,8,12,86,2
703,AB,2001,0,44038.42,670.159,0,135899.089,2138.98,0,99,1,0,98,2
704,SK,2001,989.181,58116.176,21513.941,809.301,28643.145,8602.554,1,72,27,2,75,23
705,SK,2001,0,61373.836,219270.163,0,27024.716,13283.285,0,22,78,0,67,33
706,SK,2001,3680.087,112043.911,0,499.645,23156.354,0,3,97,0,2,98,0
707,SK,2001,12894.892,163822.291,1789.921,19623.554,58544.041,698.398,7,92,1,25,74,1
708,AB,2001,1314.9,44266.693,0,4367.7,138753.951,0,3,97,0,3,97,0
709,MB,2001,4055.929,140414.641,13091.28,4264.076,83628.1,4864.825,3,89,8,5,90,5
709,SK,2001,26828.99,173623.33,12009.679,14829.655,67550.623,3061.072,13,82,6,17,79,4
710,SK,2001,1417.164,15788.137,0,1366.692,21334.309,0,8,92,0,6,94,0
711,SK,2001,238.319,19362.632,0,1557.393,24344.607,0,1,99,0,6,94,0
714,MB,2001,0,1507,0,0,1784,0,0,100,0,0,100,0
714,SK,2001,0,49960.225,4659.226,0,42806.414,3511.583,0,91,9,0,92,8
715,MB,2001,754.732,16003.137,10517.23,1391.938,12355.148,11112.914,3,59,39,6,50,45
715,SK,2001,0,8981.013,2554.987,0,5286.484,1310.516,0,78,22,0,80,20
716,MB,2001,4013.65,36952.05,18248.05,4072.999,27521.5,15956.5,7,62,31,9,58,34
717,MB,2001,40807.536,39261.12,11501.837,30978.714,32851.913,5466.372,45,43,13,45,47,8
718,MB,2001,0,2355.7,0,0,10324,0,0,100,0,0,100,0
720,MB,2001,0,0,1868.6,0,0,5867,0,0,100,0,0,100
723,MB,2001,109,25457.251,3198.7,306,109003.998,4250,0,89,11,0,96,4
724,MB,2001,2500.749,24381.97,125866.925,7620.022,25233.795,81337.185,2,16,82,7,22,71
726,MB,2001,44913.534,0,1548.418,76684.62,0,1003.379,97,0,3,99,0,1
727,AB,2001,22833.994,159589.212,126115.475,23028.883,124890.603,65877.341,7,52,41,11,58,31
728,AB,2001,3584.167,184312.575,3595.058,2501.944,58677.914,659.391,2,96,2,4,95,1
729,AB,2001,34071.533,107944.548,0,23321.765,44727.612,0,24,76,0,34,66,0
729,SK,2001,24235.968,405157.03,0,9598.522,136340.476,0,6,94,0,7,93,0
730,AB,2001,44771.794,400918.015,11407.778,27770.079,202527.33,6381.111,10,88,2,12,86,3
731,AB,2001,20150.547,422764.743,0,16409.053,187508.517,0,5,95,0,8,92,0
732,AB,2001,0,12387.6,0,0,20831.4,0,0,100,0,0,100,0
733,SK,2001,30554.827,155577.807,9988.361,6311.488,69889.523,1408.639,16,79,5,8,90,2
734,SK,2001,37448.301,13642.696,0,19581.886,2796.116,0,73,27,0,88,12,0
735,SK,2001,4098.188,164413.809,0,6509.033,41363.969,0,2,98,0,14,86,0
736,SK,2001,41025.844,230159,8092.158,10947.639,48780.902,928.463,15,82,3,18,80,2
737,AB,2001,16728.1,86725.45,10969.6,18284.5,102225.5,13583.3,15,76,10,14,76,10
738,AB,2001,7556.16,128741.01,0,6448.1,28263.01,0,6,94,0,19,81,0
739,AB,2001,106604.367,7276.5,0,82443.242,10698.3,0,94,6,0,89,11,0
739,SK,2001,44416.738,4274.263,0,24687.945,2136.056,0,91,9,0,92,8,0
740,AB,2001,13569,139503.4,0,13414.5,87478.1,0,9,91,0,13,87,0
741,SK,2001,4436.331,161401.919,1440.752,340.863,14336.377,72.76,3,96,1,2,97,0
742,SK,2001,31672.842,11895.158,0,12932.25,390.749,0,73,27,0,97,3,0
743,AB,2001,2265.3,86640.392,0,516.6,33469.523,0,3,97,0,2,98,0
743,SK,2001,4453.66,7266.307,2693.036,1194.738,3034.716,1176.296,31,50,19,22,56,22
744,AB,2001,0,172214.19,14797.76,0,91949.21,2916.64,0,92,8,0,97,3
745,SK,2001,29337.092,752090.227,3180.68,8059.887,109143.266,723.844,4,96,0,7,93,1
746,AB,2001,0,125834.15,0,0,111150,0,0,100,0,0,100,0
747,SK,2001,27607.089,43739.912,0,19871.503,8946.495,0,39,61,0,69,31,0
748,SK,2001,6606.754,690173.726,891.524,2074.437,129564.272,97.289,1,99,0,2,98,0
749,SK,2001,16874.152,367085.849,0,4631.657,93611.537,0,4,96,0,5,95,0
750,AB,2001,0,53328.52,11067.28,0,109709.98,28510.62,0,83,17,0,79,21
751,MB,2001,12737.404,36556.947,0,11919.315,21942.628,95.206,26,74,0,35,65,0
751,SK,2001,15388.938,13872.911,0,8199.831,8253.165,0,53,47,0,50,50,0
752,MB,2001,0,114993.248,1577.753,0,46941.235,665.763,0,99,1,0,99,1
752,SK,2001,15620.686,449899.316,0,5129.489,120206.51,0,3,97,0,4,96,0
753,MB,2001,3427.537,450715.186,6224.275,2276.304,160894.969,3045.725,1,98,1,1,97,2
754,SK,2001,3171.982,171876.321,61702.696,2810.929,25375.973,8074.099,1,73,26,8,70,22
755,SK,2001,2578.22,195792.781,0,397.546,40296.453,0,1,99,0,1,99,0
756,SK,2001,6820.217,353634.785,0,881.747,101238.249,0,2,98,0,1,99,0
757,MB,2001,65458.885,25282.114,1572.65,40781.506,8623.495,0,71,27,2,83,17,0
758,MB,2001,41944.596,120433.894,8486.909,26885.353,41302.742,9766.582,25,70,5,34,53,13
759,MB,2001,4821.336,34187.663,0,6855.72,14090.281,0,12,88,0,33,67,0
760,MB,2001,0,86181,0,3158.514,23336.486,0,0,100,0,12,88,0
760,SK,2001,5734.904,378042.096,0,7181.333,110211.67,0,1,99,0,6,94,0
761,SK,2001,0,17371.997,2153,0,9294.003,1310,0,89,11,0,88,12
762,SK,2001,31214.064,82496.935,0,10329.465,26975.076,0,27,73,0,28,72,0
763,MB,2001,89371.289,56759.67,4854.047,70792.814,31625.606,7783.578,59,38,3,64,29,7
763,SK,2001,39939.438,15418.565,0,15007.921,5023.079,0,72,28,0,75,25,0
764,MB,2001,0,72507.001,0,1535.315,27720.688,0,0,100,0,5,95,0
765,MB,2001,3746.954,343040.045,0,7373.036,92098.733,1064.186,1,99,0,7,92,1
766,MB,2001,1070.902,183034.098,0,685.904,51323.097,0,1,99,0,1,99,0
767,SK,2001,4049.228,448711.498,47219.271,465.715,42013.451,4960.834,1,90,9,1,89,10
768,SK,2001,0,42984.999,0,0,8540.998,0,0,100,0,0,100,0
769,AB,2001,0,99090.65,0,0,65502.95,0,0,100,0,0,100,0
770,SK,2001,69925.889,232717.359,8648.756,24198.681,38409.743,1676.569,22,75,3,38,60,3
771,AB,2001,15147.945,82441.374,219.6,7323.328,42713.319,111.8,15,84,0,15,85,0
771,SK,2001,0,49842.664,1640.336,529.113,10472.645,437.24,0,97,3,5,92,4
772,SK,2001,13883.93,30466.069,0,11370.243,1557.754,0,31,69,0,88,12,0
773,SK,2001,12768.82,276747.519,31993.664,2081.527,28676.373,4310.099,4,86,10,6,82,12
774,SK,2001,0,69905.001,0,0,5084.002,0,0,100,0,0,100,0
775,SK,2001,3451.496,74768.504,0,171.611,8704.387,0,4,96,0,2,98,0
776,SK,2001,43374.613,9775.384,0,23079.977,2298.023,0,82,18,0,91,9,0
777,AB,2001,12919.1,2905.5,0,10117.55,2368.05,0,82,18,0,81,19,0
778,SK,2001,22224.944,9363.058,0,2964.217,1248.783,0,70,30,0,70,30,0
779,AB,2001,0,30249.9,0,0,16837.2,0,0,100,0,0,100,0
780,SK,2001,9027.2,54773.523,277014.283,1016.984,2737.47,12622.543,3,16,81,6,17,77
781,AB,2001,12449.92,56280.604,149454.035,4897.76,13072.458,17184.862,6,26,68,14,37,49
782,SK,2001,19044.864,572495.14,0,5117.606,61533.389,0,3,97,0,8,92,0
783,SK,2001,0,289701.004,0,0,33313.001,0,0,100,0,0,100,0
784,SK,2001,12787.845,78118.767,2261.391,3716.748,13525.137,219.115,14,84,2,21,77,1
785,SK,2001,0,83565.362,6430.637,0,10709.033,390.967,0,93,7,0,96,4
786,AB,2001,0,98771.7,23.6,0,32135,11.8,0,100,0,0,100,0
787,AB,2001,0,48937.9,0,0,9515.1,0,0,100,0,0,100,0
788,AB,2001,0,49346,16851,0,13573,1737,0,75,25,0,89,11
789,SK,2001,16981.28,135533.147,2786.572,9316.235,15654.766,0,11,87,2,37,63,0
790,AB,2001,13691.3,43046.7,0,4909.8,8002.3,0,24,76,0,38,62,0
791,AB,2001,0,197174,0,0,26044,0,0,100,0,0,100,0
792,SK,2001,37335.874,63465.4,641655.727,14285.804,14078.392,21789.805,5,9,86,28,28,43
793,AB,2001,47868.499,349085.523,22927.082,15849.467,117227.391,5952.859,11,83,5,11,84,4
794,SK,2001,0,497587.002,0,0,46354.001,0,0,100,0,0,100,0
795,SK,2001,0,268190.998,0,1082.28,31750.72,0,0,100,0,3,97,0
796,SK,2001,15841.895,56971.103,0,6603.998,10459.987,0,22,78,0,39,61,0
797,AB,2001,1962.1,17369,64,827.4,6802.455,39.5,10,90,0,11,89,1
798,AB,2001,33718.6,325964.5,30374.35,16652.6,139593.64,14163.36,9,84,8,10,82,8
799,AB,2001,0,65518,0,0,62876,0,0,100,0,0,100,0
800,AB,2001,0,76455.85,75425.25,0,58016.72,42374.34,0,50,50,0,58,42
801,AB,2001,0,39461.75,3227.25,0,42946.15,3740.85,0,92,8,0,92,8
802,AB,2001,0,77973.5,0,710.79,33073.55,0,0,100,0,2,98,0
803,SK,2001,7130.784,107834.042,56021.178,1509.903,10087.137,4382.956,4,63,33,9,63,27
804,AB,2001,13868.49,37535.16,0,9631.86,18914.34,0,27,73,0,34,66,0
805,AB,2001,4720.729,6984.464,3958.806,1212.147,1491.48,845.374,30,45,25,34,42,24
805,SK,2001,4768.949,43839.66,24691.388,955.158,6189.81,3305.026,7,60,34,9,59,32
806,AB,2001,2031.1,66170.29,545.65,1682.4,65818.3,345.8,3,96,1,2,97,1
807,SK,2001,0,68976.916,9199.08,0,5255.243,523.757,0,88,12,0,91,9
808,SK,2001,3395.163,115348.149,444986.686,301.132,7216.1,24336.769,1,20,79,1,23,76
809,AB,2001,4755.855,108186.395,0,2205.9,29799.2,0,4,96,0,7,93,0
809,SK,2001,4221.013,111190.023,27791.964,611.845,8001.15,982.003,3,78,19,6,83,10
810,SK,2001,0,101049.999,0,0,12286.999,0,0,100,0,0,100,0
811,AB,2001,4473,4777.138,34807.36,800.4,659.158,3104.042,10,11,79,18,14,68
811,SK,2001,0,378.819,1010.182,0,35.727,95.273,0,27,73,0,27,73
812,AB,2001,23757.199,13334.63,19428,31440.574,25160.295,16545.25,42,24,34,43,34,23
813,SK,2001,3416.354,90228.779,41381.865,858.005,10926.455,4008.538,3,67,31,5,69,25
814,AB,2001,1417.5,11915.87,0,737.55,6938.59,0,11,89,0,10,90,0
815,AB,2001,23878.101,15636.485,0,7526.2,8951.841,0,60,40,0,46,54,0
815,SK,2001,23653.359,8952.64,0,1414.502,794.499,0,73,27,0,64,36,0
816,SK,2001,49825.568,347280.891,26813.533,23373.531,58464.194,2685.062,12,82,6,28,69,3
817,SK,2001,0,90264.621,3568.379,0,7590.779,301.221,0,96,4,0,96,4
818,AB,2001,0,28925.9,0,0,19768.45,0,0,100,0,0,100,0
819,SK,2001,22637.064,6457.937,0,4106.203,1165.797,0,78,22,0,78,22,0
820,SK,2001,739.92,177088.91,749.169,0,32847.301,59.7,0,99,0,0,100,0
821,AB,2001,1948.582,87348.277,640.063,661.651,20836.453,495.613,2,97,1,3,95,2
821,SK,2001,691.551,173020.448,0,1004.703,30158.296,0,0,100,0,3,97,0
822,SK,2001,6373.031,150412.838,1479.131,1206,30471.975,725.026,4,95,1,4,94,2
823,AB,2001,23083.733,116413.768,0,7925.533,33681.967,0,17,83,0,19,81,0
824,SK,2001,22834.333,68521.36,1387.309,8178.179,20330.819,0,25,74,1,29,71,0
825,SK,2001,163.288,469077.714,0,1196.837,76266.157,0,0,100,0,2,98,0
826,SK,2001,17426.206,642404.339,96565.898,7436.102,101474.653,3942.914,2,85,13,7,90,3
827,SK,2001,30375.179,12798.049,2267.77,19403.781,7294.219,780,67,28,5,71,27,3
828,AB,2001,18739.333,564970.069,0,3207.789,86878.862,0,3,97,0,4,96,0
829,AB,2001,19881.3,9964.9,0,7485.35,3506.85,0,67,33,0,68,32,0
