ECODISTRIC,PROVINCE,Inv_Year_ID,ANCOARSE,ANMED,ANFINE,PERCOARSE,PERMED,PERFINE,Frac_Coarse,Frac_Medium,Frac_Fine
979,BC,1999,2939.758,8313.248,0,19391.288,50388.711,0,0.275579636,0.724420364,0
980,BC,1999,27.75,7.4,1.85,196.5,52.4,13.1,0.75,0.2,0.05
981,BC,1999,0,43,18,0,413,168,0,0.710280374,0.289719626
982,BC,1999,2258.893,1857.105,2532.209,17435.694,18485.361,24788.945,0.292385856,0.302004268,0.405609876
987,BC,1999,6,5,0,107,127,0,0.46122449,0.53877551,0
988,BC,1999,318.44,142.56,0,1042.585,636.415,0,0.635992991,0.364007009,0
990,BC,1999,271.675,30.334,0,689.229,82.765,0,0.894693963,0.105306037,0
991,BC,1999,109.537,2499.025,449.388,381.998,6768.243,1831.759,0.040825336,0.769709841,0.189464823
992,BC,1999,14.933,41.067,0,25.867,71.133,0,0.266666667,0.733333333,0
995,BC,1999,37.183,164.815,0,110.348,470.652,0,0.188418106,0.811581894,0
1001,BC,1999,1193.797,843.236,0,3461.524,2672.478,0,0.569734556,0.430265444,0
1002,BC,1999,293.5,40.5,0,810.6,115.4,0,0.876269841,0.123730159,0
1003,BC,1999,19,0,0,39,0,0,1,0,0
1004,BC,1999,416.492,1091.074,365.15,3256.37,6487.325,2665.3,0.257172407,0.53063663,0.212190962
1005,BC,1999,2566.685,3657.042,0,11720.256,18009.744,0,0.397370236,0.602629764,0
1006,BC,1999,2442.095,2905.13,0,19966.548,35635.453,0,0.36766083,0.63233917,0
1007,BC,1999,2869.559,2775.913,2805.655,4776.973,5066.814,5630.212,0.31960258,0.327802955,0.352594465
1008,BC,1999,1327.072,454.506,308.419,4502.856,2065.811,1500.332,0.57386852,0.248087213,0.178044267
1009,BC,1999,1179.335,264.797,0,2613.288,601.71,0,0.81401957,0.18598043,0
1010,BC,1999,1940.358,668.671,0,1135.319,984.68,0,0.650382489,0.349617511,0
1011,BC,1999,719.182,134.797,0,2735.988,523.012,0,0.840065072,0.159934928,0
1012,BC,1999,97.69,29.308,0,1129.579,197.423,0,0.844063961,0.155936039,0
1013,BC,1999,328.999,178.001,164.999,2149.445,1333.222,1326.333,0.452188369,0.275720357,0.272091274
1015,BC,1999,1299.412,1087.589,0,2166.523,1912.478,0,0.536024424,0.463975576,0
1017,BC,1999,109.359,48.64,0,737.88,533.12,0,0.592889848,0.407110152,0
371,MB,1999,0,0,99,0,0,67,0,0,1
375,MB,1999,1762.143,15992.29,40703.986,2298.302,10143.613,18688.735,0.045322996,0.291730937,0.662946068
376,MB,1999,0,21,0,0,35,0,0,1,0
379,MB,1999,1150.346,778.055,0,1824.855,1359.148,0,0.581957334,0.418042666,0
380,MB,1999,1915.205,170.602,2051.493,4177.791,1734.121,2929.088,0.469475663,0.146762134,0.383762203
667,MB,1999,0,244,0,0,309,0,0,1,0
669,MB,1999,0,16557.849,0,0,13383.001,0,0,1,0
677,MB,1999,0,0,3790,0,0,5547,0,0,1
709,MB,1999,4261.43,146158.726,13454.696,4123.428,78004.869,4319.704,0.033496175,0.895497923,0.071005902
714,MB,1999,0,1677,0,0,1629,0,0,1,0
715,MB,1999,809.478,16594.329,11264.29,1299.065,11480.299,10249.635,0.040786488,0.543060059,0.416153453
716,MB,1999,4227.649,38619.55,18824.55,3824,25817,15219,0.075579807,0.604857712,0.319562481
717,MB,1999,44266.741,42570.195,12227.562,26987.315,28815.039,4740.646,0.446433012,0.44725489,0.106312098
718,MB,1999,0,3278.7,0,0,8991,0,0,1,0
720,MB,1999,0,0,2549.6,0,0,5211,0,0,1
723,MB,1999,113,31876.25,3996.7,271,101288,3558,0.002721417,0.943738242,0.053540341
724,MB,1999,2659.142,26984.626,132459.883,6785.345,23192.556,77911.099,0.034980534,0.185846473,0.779172993
726,MB,1999,53398.823,0,1643.127,69768.163,0,899.837,0.97977118,0,0.02022882
751,MB,1999,9090.951,32144.401,0,7221.695,15149.307,0,0.256462523,0.743537477,0
752,MB,1999,0,121203.27,1135.73,0,37899.92,322.078,0,0.990920535,0.009079465
753,MB,1999,3496.649,459296.117,6561.234,1776.417,136831.814,2708.769,0.008634872,0.9761851,0.015180028
757,MB,1999,35734.603,26264.4,1572.65,19009.096,7883.902,0,0.605139117,0.377476745,0.017384138
758,MB,1999,33953.523,119839.629,7501.25,16182.435,32935.664,8039.783,0.229505305,0.69935315,0.071141545
759,MB,1999,5064.944,35915.056,0,7006.112,12362.888,0,0.200020812,0.799979188,0
760,MB,1999,0,89935,0,3021.242,19266.759,0,0.026921772,0.973078228,0
763,MB,1999,70123.327,52679.967,4515.708,46252.58,17799.607,5695.814,0.590539792,0.357642695,0.051817513
764,MB,1999,0,72275.999,0,1567.014,22873.988,0,0.016202053,0.983797947,0
765,MB,1999,3911.091,354638.91,0,7316.251,76522.002,0,0.025378933,0.974621067,0
766,MB,1999,1160,186100,0,633.042,43259.954,0,0.007756949,0.992243051,0
839,MB,1999,8370,75330.175,9217.824,2575.434,27903.24,3454.327,0.086285753,0.813816328,0.09989792
840,MB,1999,44752.256,12047.254,14722.491,26465.277,12827.414,4466.308,0.61777338,0.215774221,0.166452399
841,MB,1999,19691.351,24591.149,0,1733.987,50079.015,0,0.222958802,0.777041198,0
843,MB,1999,16824.478,10034.523,0,15153.682,7128.318,0,0.650742951,0.349257049,0
844,MB,1999,10020.68,39171.621,5933.702,8895.516,30303.376,4369.109,0.191665099,0.703943443,0.104391458
846,MB,1999,0,17199.003,0,0,38552.003,0,0,1,0
847,MB,1999,0,29479.549,20574.15,0,11444.299,4755.7,0,0.617683982,0.382316018
848,MB,1999,999.474,9395.276,0,564.211,5834.789,0,0.093111128,0.906888872,0
849,MB,1999,11965.001,41974.944,647324.057,3860.114,18480.446,82855.439,0.019622938,0.074963904,0.905413158
850,MB,1999,120547.381,29921.619,0,67332.263,8730.738,0,0.829373524,0.170626476,0
851,MB,1999,0,42685.936,33941.065,0,8196.418,6891.582,0,0.554787695,0.445212305
852,MB,1999,41914.662,97099.927,115116.409,9073.53,8732.375,9887.095,0.180922109,0.375526225,0.443551667
853,MB,1999,0,18161.152,33451.847,0,855.048,1574.951,0,0.351871671,0.648128329
854,MB,1999,5623.375,71807.621,0,2123.375,22554.624,0,0.075867459,0.924132541,0
855,MB,1999,0,10327,0,0,4925,0,0,1,0
481,NB,1999,0,0,0,0,0,0,0,0,0
484,NB,1999,0,168,0,0,459,0,0,1,0
485,NB,1999,378.4,482.6,0,1401.503,1158.497,0,0.520287343,0.479712657,0
486,NB,1999,799.8,6357.2,0,479.19,4479.81,0,0.105562067,0.894437933,0
487,NB,1999,343.46,599.542,0,1137.535,2870.466,0,0.299130297,0.700869703,0
488,NB,1999,33.334,361.666,0,80,835,0,0.086514504,0.913485496,0
489,NB,1999,169,743,0,388,1334,0,0.211465452,0.788534548,0
490,NB,1999,287,714,0,934.324,799.677,0,0.446553402,0.553446598,0
493,NB,1999,1630.367,17511.44,1083.193,1745.801,12821.555,607.645,0.095371975,0.856864241,0.047763784
494,NB,1999,0,13597.001,0,0,11911,0,0,1,0
495,NB,1999,208.75,483.25,0,1109.24,2244.76,0,0.325751359,0.674248641,0
496,NB,1999,2598.033,443.309,215.658,18531.308,3217.922,1537.771,0.796011912,0.137930638,0.066057449
497,NB,1999,103.25,845.75,0,1062.77,2668.231,0,0.249149519,0.750850481,0
498,NB,1999,331,0,0,1843,0,0,1,0,0
499,NB,1999,493.32,291.03,13.65,1502.76,3049.84,88.4,0.366993933,0.614243427,0.01876264
500,NB,1999,5271.335,132.367,222.3,11751.028,270.932,916.6,0.9169278,0.021724132,0.061348067
501,NB,1999,723.7,1755.3,0,1561.43,3571.572,0,0.30020092,0.69979908,0
502,NB,1999,427.23,716.766,0,1322.767,3043.235,0,0.317603927,0.682396073,0
503,NB,1999,1701.457,1805.543,20,9122.127,14574.875,135,0.395613261,0.598721328,0.005665411
504,NB,1999,1186,545,0,7688,334,0,0.909873885,0.090126115,0
505,NB,1999,264,813.001,0,1028,5253,0,0.175591169,0.824408831,0
506,NB,1999,24,485,0,800.96,1724.04,0,0.271905076,0.728094924,0
507,NB,1999,207.998,1278.001,0,1904,7135.499,0,0.200655399,0.799344601,0
508,NB,1999,382.999,0,0,969.002,0,0,1,0,0
455,NL,1999,37.11,0,0,297,0,0,1,0,0
458,NL,1999,40,139.369,0,124,1093,0,0.117447466,0.882552534,0
460,NL,1999,0,14.001,0,0,81,0,0,1,0
461,NL,1999,0,287.667,0,0,922,0,0,1,0
462,NL,1999,0,20,0,0,117.999,0,0,1,0
463,NL,1999,0,125.999,0,0,1035.999,0,0,1,0
466,NL,1999,28,257.96,0,65,1175.001,0,0.060945201,0.939054799,0
468,NL,1999,0,35.8,0,0,210,0,0,1,0
471,NL,1999,87,207.04,0,163,506,0,0.259594617,0.740405383,0
475,NL,1999,0,457.678,0,0,2408,0,0,1,0
477,NL,1999,10.67,0,0,171,0,0,1,0,0
504,NS,1999,4823.41,1673.098,0,21581.146,8371.853,0,0.724414627,0.275585373,0
507,NS,1999,4283.427,1970.13,0,8063.691,4424.434,0,0.658805224,0.341194776,0
509,NS,1999,292.999,1755.002,0,582,3846,0,0.135114093,0.864885907,0
510,NS,1999,122.567,76.084,0,191.583,193.416,0,0.538250664,0.461749336,0
511,NS,1999,0,95.002,0,0,129.001,0,0,1,0
512,NS,1999,0,2356.52,0,0,4299.001,0,0,1,0
513,NS,1999,162.273,390.309,0,445.782,1203.215,0,0.276190407,0.723809593,0
514,NS,1999,7.69,0,0,28,0,0,1,0,0
516,NS,1999,480.604,941.31,0,2109.606,2419.39,0,0.435262842,0.564737158,0
517,NS,1999,692.041,4619.789,0,3095.154,22878.847,0,0.121051443,0.878948557,0
518,NS,1999,10273.656,4852.038,0,14437.773,11363.776,0,0.603789241,0.396210759,0
519,NS,1999,0,291,0,0,818,0,0,1,0
520,NS,1999,13.5,474.5,0,80.417,2219.583,0,0.033686155,0.966313845,0
521,NS,1999,0,58,0,0,746,0,0,1,0
522,NS,1999,121.582,402.338,0,843.989,3311.01,0,0.206366257,0.793633743,0
523,NS,1999,242.011,804.519,0,743.456,3825.544,0,0.17548958,0.82451042,0
524,NS,1999,4,27,0,104,103,0,0.453781513,0.546218487,0
525,NS,1999,530.267,2105.389,0,1850.682,6868.317,0,0.209689242,0.790310758,0
527,NS,1999,78.705,896.295,0,234.018,2161.981,0,0.092768642,0.907231358,0
528,NS,1999,1717.226,1434.555,0,1517.22,1539.779,0,0.52094711,0.47905289,0
529,NS,1999,0,573,0,0,599,0,0,1,0
530,NS,1999,35.334,1346.663,0,98.667,1570.337,0,0.04392034,0.95607966,0
531,NS,1999,585.609,1873.675,0,791.914,4123.089,0,0.186800839,0.813199161,0
374,ON,1999,10,0,0,212,0,0,1,0,0
378,ON,1999,68,963,0,465,6473,0,0.066884176,0.933115824,0
381,ON,1999,0,2642,0,0,44399,0,0,1,0
383,ON,1999,267.571,2585.428,0,1807.571,12193.428,0,0.123124614,0.876875386,0
386,ON,1999,66,0,0,630,0,0,1,0,0
391,ON,1999,30,0,0,176,0,0,1,0,0
400,ON,1999,0,0,430,0,0,3511,0,0,1
401,ON,1999,117.744,729.248,1205.009,1148.435,4079.956,15115.609,0.056535941,0.214734943,0.728729116
402,ON,1999,0,96,0,0,897,0,0,1,0
407,ON,1999,218.522,0,131.479,1653.988,0,901.013,0.644581312,0,0.355418688
408,ON,1999,0,15867,0,0,40730,0,0,1,0
409,ON,1999,53,540.001,0,720,5645,0,0.111095126,0.888904874,0
410,ON,1999,76.1,153.9,0,337.2,1090.8,0,0.249276236,0.750723764,0
411,ON,1999,4449.871,2202.13,0,31944.315,9532.686,0,0.756179943,0.243820057,0
412,ON,1999,0,179.8,719.2,0,2021.6,8086.4,0,0.2,0.8
413,ON,1999,4603.892,1063.076,270.648,61185.495,8972.562,1820.739,0.844358529,0.128800053,0.026841418
541,ON,1999,0,12995.851,2130.15,1512.483,4941.165,1505.35,0.065518002,0.776998777,0.157483221
542,ON,1999,0,612.263,10815.057,3566.559,2489.635,42905.804,0.059059435,0.051365011,0.889575554
543,ON,1999,4765,28108.835,10880.809,9923.548,31872.802,16015.71,0.144619717,0.59056398,0.264816302
544,ON,1999,1944.235,49828.478,12719.486,5826.342,37499.867,8928.792,0.066559001,0.748012329,0.18542867
545,ON,1999,2621.8,11414.232,9747.273,8620.046,11744.362,14722.591,0.190959537,0.393383292,0.415657171
546,ON,1999,0,27844.763,5968.196,0,41403.295,9717.705,0,0.815316498,0.184683502
547,ON,1999,4219.037,18152.988,13149.555,19579.183,32853.657,37160.448,0.190210967,0.407678526,0.402110507
549,ON,1999,0,464.863,4355.256,0,1569.978,17858.02,0,0.083917485,0.916082515
550,ON,1999,895.02,3191.012,1163.716,7496.669,39066.496,10235.301,0.13524465,0.6810431,0.18371225
551,ON,1999,25323.172,57871.224,37393.002,54924.942,59156.852,78509.204,0.256237707,0.373678637,0.370083657
552,ON,1999,22165.419,3880.791,0,79101.69,28218.801,34.286,0.759118139,0.240624846,0.000257015
553,ON,1999,58042.724,94758.987,16641.354,69481.598,86524.969,20239.643,0.368898694,0.524413018,0.106688288
554,ON,1999,14210.315,3029.866,0,44950.487,6285.514,0,0.86396175,0.13603825,0
555,ON,1999,7989.193,5147.88,14947.044,18284.123,25025.174,35270.298,0.246319161,0.282880217,0.470800622
556,ON,1999,18937.117,85892.439,1731.926,46989.003,112821.247,2418.75,0.245269548,0.739288402,0.01544205
557,ON,1999,10009.462,269571.38,0,4581.505,100808.496,0,0.037901486,0.962098514,0
558,ON,1999,13977.532,202199.846,781.826,18302.649,110571.559,398.794,0.093232751,0.903357341,0.003409908
559,ON,1999,0,310.4,0,0,0,0,0,1,0
560,ON,1999,24370.56,60000.499,0,15596.623,29152.379,0,0.309535038,0.690464962,0
561,ON,1999,755.275,20806.606,2430.889,475.938,11156.243,1287.444,0.033355002,0.865911004,0.100733995
562,ON,1999,0,24863.332,12052.667,0,16809.112,8430.889,0,0.670449257,0.329550743
563,ON,1999,0,130,0,0,216,0,0,1,0
564,ON,1999,10785.96,64260.336,20157.225,15195.713,28819.613,15543.107,0.167881526,0.601439479,0.230678995
565,ON,1999,90352.068,208052.277,85029.655,16343.741,47205.239,16068.022,0.23041913,0.551251406,0.218329464
566,ON,1999,214.25,11584.298,7750.65,131.75,4619.45,4055,0.012202262,0.571451968,0.41634577
567,ON,1999,6978.611,159405.68,19831.704,2256.389,47132.93,6105.681,0.038206785,0.854485788,0.107307427
568,ON,1999,76659.082,8899.319,291.6,16565.105,1932.194,64.7,0.892849356,0.103738201,0.003412443
569,ON,1999,3484.184,23879.626,77050.188,1260.756,12595.47,52759.772,0.027743321,0.213267245,0.758989435
570,ON,1999,11016.361,221590.966,54207.077,1161.295,31480.193,7231.512,0.037276172,0.774658453,0.188065375
571,ON,1999,9766.334,2048.001,2730.666,1879.222,282.333,376.445,0.681704345,0.136412449,0.181883207
572,ON,1999,3317.809,15959.952,3439.1,596.903,2393.622,818.476,0.147580953,0.691912444,0.160506603
534,PE,1999,16669.918,5059.081,0,14615.167,3818.834,0,0.778952892,0.221047108,0
535,PE,1999,20711,0,0,13396,0,0,1,0,0
536,PE,1999,42982.624,2440.375,0,38014.792,2398.208,0,0.94362991,0.05637009,0
537,PE,1999,21741.223,527.778,0,23888.446,596.556,0,0.975952134,0.024047866,0
538,PE,1999,6878,0,0,3178,0,0,1,0,0
401,QC,1999,1032,44,13479.23,7291,267,81550.129,0.080288735,0.003000096,0.916711169
408,QC,1999,1344.778,612.784,8186.079,4251.322,2918.001,27667.053,0.124413025,0.078496747,0.797090228
415,QC,1999,453.22,0,0,1827,0,0,1,0,0
418,QC,1999,9087.078,749.7,755.998,19914.001,2739,2380.999,0.814024794,0.097923539,0.088051667
419,QC,1999,215,0,0,561,0,0,1,0,0
421,QC,1999,768.66,0,0,3867,0,0,1,0,0
422,QC,1999,49,0,0,367,0,0,1,0,0
423,QC,1999,855.66,561,0,6123,4375,0,0.585720449,0.414279551,0
424,QC,1999,1618,930.001,1308,4646.999,4632.099,762.9,0.450784246,0.400208692,0.149007062
425,QC,1999,7244.581,2694.6,5932.981,41705.801,25030.23,26796.769,0.447423783,0.25341474,0.299161477
426,QC,1999,3314,360,0,7148,782,0,0.90158566,0.09841434,0
431,QC,1999,8,0,0,48,0,0,1,0,0
438,QC,1999,378.42,0,0,759,0,0,1,0,0
439,QC,1999,126,0,0,491,0,0,1,0,0
440,QC,1999,275,0,0,799,0,0,1,0,0
441,QC,1999,23053.55,28637.469,3874.753,31124.92,50399.669,5675.203,0.379492564,0.553614862,0.066892574
478,QC,1999,994,1151.399,0,3692,4221.5,0,0.465856154,0.534143846,0
479,QC,1999,4951.779,28100.664,4943.12,14458.188,86914.511,11043.3,0.129045711,0.764669773,0.106284516
481,QC,1999,0,5033,0,0,11521,0,0,1,0
482,QC,1999,12701.46,14007.744,0,84576,74117.9,0,0.52468086,0.47531914,0
483,QC,1999,9187.445,24390.55,520.998,49774.574,76622.526,1800.9,0.363297051,0.622396473,0.014306476
484,QC,1999,360,3425.97,0,1671,8561,0,0.144885458,0.855114542,0
487,QC,1999,26.883,1448.118,0,79.407,4386.595,0,0.017890918,0.982109082,0
539,QC,1999,43,504.21,79.98,351.89,873.111,248,0.188025756,0.655807496,0.156166749
540,QC,1999,162751.152,89409.407,66559.86,233166.682,86221.19,79969.736,0.551357679,0.24458428,0.204058042
541,QC,1999,134119.796,39414.605,257942.026,69403.733,18741.464,109775.804,0.323362505,0.092399597,0.584237897
543,QC,1999,0,207,837,0,901,3157.4,0,0.217152712,0.782847288
546,QC,1999,0,253,0,0,440,0,0,1,0
548,QC,1999,317.96,0,0,428,0,0,1,0,0
647,SK,1999,1601.75,329.25,0,1774.874,363.126,0,0.829841239,0.170158761,0
652,SK,1999,45.255,350.745,0,81.744,633.256,0,0.114310531,0.885689469,0
657,SK,1999,378.659,3931.842,0,528.552,6451.445,0,0.080351726,0.919648274,0
658,SK,1999,1618.86,823.09,0,535.794,272.206,0,0.662980661,0.337019339,0
660,SK,1999,941.514,13070.237,0,1156.512,14960.487,0,0.069635348,0.930364652,0
661,SK,1999,53.616,4004.384,0,68.238,5756.763,0,0.012329656,0.987670344,0
662,SK,1999,69,276,0,23.4,93.6,0,0.2,0.8,0
669,SK,1999,0,0,890,0,0,374,0,0,1
672,SK,1999,6505.674,5021.586,360.291,4805.001,3087.803,222.196,0.565461625,0.405417739,0.029120636
680,SK,1999,1740.98,24176.975,0,4627.348,38639.655,0,0.09204787,0.90795213,0
682,SK,1999,4895.587,6009.042,3827.224,7328.709,12493.395,1647.895,0.33767046,0.511090897,0.151238644
685,SK,1999,1010.593,26674.959,14104.001,1165.637,35165.321,11129.041,0.024383652,0.692891769,0.282724579
686,SK,1999,67.857,2473.144,0,146.016,5336.984,0,0.026654159,0.973345841,0
687,SK,1999,10132.494,100979.505,0,9742.465,76012.534,0,0.100956276,0.899043724,0
689,SK,1999,3208.538,46071.965,0,4382.324,23654.673,0,0.098177799,0.901822201,0
690,SK,1999,3739.496,43983.9,0,3587.68,36114.315,0,0.083810617,0.916189383,0
691,SK,1999,16702.136,1662.166,0,7528.826,156.173,0,0.930196246,0.069803754,0
693,SK,1999,12865.791,115042.21,0,10499.05,26219.948,0,0.141925936,0.858074064,0
694,SK,1999,39588.688,40572.975,20004.344,13576.476,11192.919,5253.604,0.408369075,0.397621086,0.194009838
695,SK,1999,31052.383,16300.618,0,20250.279,14340.722,0,0.626069764,0.373930236,0
696,SK,1999,69687.234,97163.717,0,36218.31,34618.692,0,0.445565468,0.554434532,0
697,SK,1999,0,7872.086,42380.917,0,2840.201,15314.801,0,0.156594056,0.843405944
698,SK,1999,31176.96,21810.54,0,8648.739,8219.265,0,0.570115406,0.429884594,0
699,SK,1999,0,36648,0,0,25242,0,0,1,0
700,SK,1999,0,10084.665,31321.384,0,7424.875,10769.123,0,0.293783997,0.706216003
701,SK,1999,60071.353,14653.049,0,35318.301,4103.702,0,0.835678128,0.164321872,0
702,SK,1999,8556.748,195446.485,18597.769,3660.154,28065.726,346.123,0.047970934,0.877643907,0.074385159
704,SK,1999,1037.712,60371.851,21960.736,766.334,26140.422,8134.244,0.015235421,0.730608259,0.25415632
705,SK,1999,0,62038.502,219607.499,0,27957.405,13000.597,0,0.278967112,0.721032888
706,SK,1999,3683.742,113502.259,0,508.521,22691.476,0,0.029862401,0.970137599,0
707,SK,1999,14667.556,167175.294,1771.249,18122.965,55964.264,723.772,0.126885976,0.863459308,0.009654716
709,SK,1999,27646.951,178151.105,11958.949,13676.703,62704.89,3044.404,0.139051203,0.810463564,0.050485233
710,SK,1999,1450.114,16550.185,0,1382.553,21524.446,0,0.069246006,0.930753994,0
711,SK,1999,261.242,20087.709,0,1470.209,23101.789,0,0.038544399,0.961455601,0
714,SK,1999,0,52962.838,4825.615,0,40756.611,3396.388,0,0.919345832,0.080654168
715,SK,1999,0,9237.36,2644.641,0,4872.484,1181.516,0,0.786677253,0.213322747
717,SK,1999,0,0,0,0,0,0,0,0,0
729,SK,1999,25361.78,415968.221,0,8988.463,133240.541,0,0.058863359,0.941136641,0
733,SK,1999,30958.768,159497.115,10109.115,5850.214,66762.553,1287.885,0.134111434,0.824364244,0.041524322
734,SK,1999,38977.961,13852.033,0,19166.477,2709.52,0,0.778310243,0.221689757,0
735,SK,1999,4208.18,167624.813,0,6338.964,37908.04,0,0.048811293,0.951188707,0
736,SK,1999,41418.131,231178.861,8168.011,10492.318,47477.759,864.924,0.152857622,0.82054363,0.026598748
739,SK,1999,46073.503,4331.497,0,24639.263,2197.738,0,0.915470406,0.084529594,0
741,SK,1999,4470.044,162286.773,1451.181,321.461,13772.204,62.331,0.026274403,0.965426196,0.008299401
742,SK,1999,31591.316,11868.683,0,12854.376,399.624,0,0.783681151,0.216318849,0
743,SK,1999,4729.64,7540.102,2795.26,1109.885,3089.793,1074.075,0.287113198,0.522642364,0.190244437
745,SK,1999,29536.869,759535.566,3253.566,7958.413,105046.63,650.957,0.041386343,0.954303943,0.004309714
747,SK,1999,28710.44,43963.561,0,18607.093,8136.908,0,0.475945322,0.524054678,0
748,SK,1999,6689.352,700200.794,880.861,2032.955,121254.979,109.217,0.010494034,0.988314777,0.001191189
749,SK,1999,17906.71,377476.292,0,3655.136,84664.389,0,0.044576666,0.955423334,0
751,SK,1999,15395.115,14317.734,0,8181.079,7829.92,0,0.515621389,0.484378611,0
752,SK,1999,15904.955,462584.044,0,5037.476,108873.523,0,0.035351842,0.964648158,0
754,SK,1999,3441.719,174932.124,62293.158,2653.629,23113.71,7726.662,0.022232732,0.722370551,0.255396718
755,SK,1999,2650.256,200811.744,0,340.478,36152.521,0,0.012463729,0.987536271,0
756,SK,1999,6880.145,364962.856,0,828.217,91432.783,0,0.016609126,0.983390874,0
760,SK,1999,5917.706,388653.297,0,7051.25,99444.75,0,0.025882678,0.974117322,0
761,SK,1999,0,18000.999,2280,0,8981,1211,0,0.885439566,0.114560434
762,SK,1999,32126.033,84413.966,0,9429.092,25111.446,0,0.275052802,0.724947198,0
763,SK,1999,42911.434,15418.565,0,11895.055,4939.944,0,0.729149078,0.270850922,0
767,SK,1999,4042.337,451593.218,47986.444,444.669,37834.888,4348.453,0.008214198,0.895978211,0.09580759
768,SK,1999,0,44738.001,0,0,7853.001,0,0,1,0
770,SK,1999,72386.978,236424.924,8825.101,21947.939,35109.77,1525.293,0.250744021,0.721744432,0.027511546
771,SK,1999,0,51297.196,1690.804,596.584,9750.138,416.279,0.009358033,0.957590203,0.033051763
772,SK,1999,15066.489,30550.51,0,10525.999,1526,0,0.443782429,0.556217571,0
773,SK,1999,12833.284,279751.846,32473.87,2099.653,26443.567,3923.779,0.041767416,0.856428382,0.101804202
774,SK,1999,0,70111.998,0,0,5164.997,0,0,1,0
775,SK,1999,3460.069,75065.935,0,159.194,8363.807,0,0.041577305,0.958422695,0
776,SK,1999,44912.502,9787.498,0,22393.317,2345.682,0,0.847264188,0.152735812,0
778,SK,1999,22239.014,9368.987,0,2876.973,1212.028,0,0.703588133,0.296411867,0
780,SK,1999,9149.166,55213.832,279062.003,930.039,2417.197,11329.765,0.028146184,0.160934674,0.810919141
782,SK,1999,19156.656,580230.338,0,5079.056,55412.939,0,0.03672751,0.96327249,0
783,SK,1999,0,294824,0,0,29249.002,0,0,1,0
784,SK,1999,13077.545,79504.894,2271.561,3442.68,12306.376,208.945,0.149083356,0.82853183,0.022384814
785,SK,1999,0,85054.079,6499.919,0,9369.623,324.378,0,0.932598204,0.067401796
